transaction_id,customer_id,transaction_date,transaction_time,customer_age_group,customer_location_city,customer_location_state,zip_code,membership_tier,product_category,product_name,quantity,unit_price,total_amount,payment_method,transaction_month,transaction_quarter,transaction_year,month_year,day_of_week,customer_first_purchase_date,days_since_first_purchase
TXN009562,CUST00754,2025-05-25,13:24,56+,San Diego,CA,40480,Platinum,Vapes,Indica Cart 0.5g,1,34.82,34.82,Debit Card,5,2,2025,2025-05,Sunday,2024-07-24,305
TXN009563,CUST00754,2025-05-25,20:16,56+,San Diego,CA,32941,Platinum,Flower,OG Kush,2,41.95,83.9,Digital Wallet,5,2,2025,2025-05,Sunday,2024-07-24,305
TXN013870,CUST00510,2025-05-25,11:32,18-25,Tucson,AZ,24620,Platinum,Vapes,Hybrid Cart 0.5g,2,36.43,72.86,Debit Card,5,2,2025,2025-05,Sunday,2024-08-07,291
TXN013871,CUST00510,2025-05-25,20:32,18-25,Tucson,AZ,74116,Platinum,Vapes,Sativa Cart 0.5g,1,33.54,33.54,Credit Card,5,2,2025,2025-05,Sunday,2024-08-07,291
TXN014690,CUST00446,2025-05-25,11:24,26-35,Phoenix,AZ,33906,Standard,Vapes,Hybrid Cart 0.5g,2,35.17,70.34,Credit Card,5,2,2025,2025-05,Sunday,2024-08-25,273
TXN014691,CUST00446,2025-05-25,16:41,26-35,Phoenix,AZ,77108,Standard,Vapes,Hybrid Cart 0.5g,1,35.38,35.38,Digital Wallet,5,2,2025,2025-05,Sunday,2024-08-25,273
TXN029710,CUST00444,2025-05-25,14:06,56+,Tucson,AZ,99743,Standard,Concentrates,Wax 1g,1,45.78,45.78,Credit Card,5,2,2025,2025-05,Sunday,2024-08-21,277
TXN029711,CUST00444,2025-05-25,15:49,56+,Tucson,AZ,93178,Gold,Flower,Granddaddy Purple,1,37.85,37.85,Cash,5,2,2025,2025-05,Sunday,2024-08-21,277
TXN032550,CUST00492,2025-05-25,10:54,26-35,Denver,CO,45316,Standard,Vapes,Sativa Cart 0.5g,1,35.37,35.37,Credit Card,5,2,2025,2025-05,Sunday,2024-10-20,217
TXN032551,CUST00492,2025-05-25,13:24,26-35,Denver,CO,91483,Standard,Flower,Pineapple Express,1,37.78,37.78,Debit Card,5,2,2025,2025-05,Sunday,2024-10-20,217
TXN039250,CUST00533,2025-05-25,12:32,36-45,Seattle,WA,45535,Silver,Concentrates,Distillate 1g,1,57.34,57.34,Cash,5,2,2025,2025-05,Sunday,2024-07-13,316
TXN039970,CUST00635,2025-05-25,20:34,36-45,Seattle,WA,64796,Standard,Accessories,Rolling Papers,2,4.84,9.68,Debit Card,5,2,2025,2025-05,Sunday,2024-12-27,149
TXN040820,CUST00994,2025-05-25,15:33,26-35,Boulder,CO,15766,Silver,Topicals,THC Balm 200mg,1,34.79,34.79,Digital Wallet,5,2,2025,2025-05,Sunday,2025-04-04,51
TXN045820,CUST01121,2025-05-25,12:42,36-45,Denver,CO,81805,Standard,Edibles,Gummy Bears 100mg,1,25.56,25.56,Debit Card,5,2,2025,2025-05,Sunday,2024-07-03,326
TXN045821,CUST01121,2025-05-25,16:24,36-45,Denver,CO,71523,Standard,Edibles,Brownies 100mg,1,19.51,19.51,Digital Wallet,5,2,2025,2025-05,Sunday,2024-07-03,326
TXN045822,CUST01121,2025-05-25,13:35,36-45,Denver,CO,30207,Standard,Flower,Granddaddy Purple,1,37.03,37.03,Digital Wallet,5,2,2025,2025-05,Sunday,2024-07-03,326
TXN045823,CUST01121,2025-05-25,20:48,36-45,Denver,CO,35692,Standard,Vapes,Disposable Vape,1,30.43,30.43,Digital Wallet,5,2,2025,2025-05,Sunday,2024-07-03,326
TXN046540,CUST00511,2025-05-25,19:07,18-25,Phoenix,AZ,20630,Silver,Vapes,Sativa Cart 0.5g,1,36.31,36.31,Cash,5,2,2025,2025-05,Sunday,2024-07-14,315
TXN047760,CUST00449,2025-05-25,11:22,36-45,Los Angeles,CA,20718,Standard,Accessories,Storage Container,1,14.81,14.81,Cash,5,2,2025,2025-05,Sunday,2024-09-08,259
TXN050740,CUST00631,2025-05-25,13:31,18-25,Tucson,AZ,60294,Platinum,Concentrates,Wax 1g,1,48.93,48.93,Credit Card,5,2,2025,2025-05,Sunday,2024-08-09,289
TXN059220,CUST01131,2025-05-25,20:35,36-45,Seattle,WA,59962,Standard,Edibles,Brownies 100mg,1,19.82,19.82,Debit Card,5,2,2025,2025-05,Sunday,2024-07-09,320
TXN070910,CUST01087,2025-05-25,17:12,18-25,Seattle,WA,58052,Silver,Topicals,THC Balm 200mg,1,34.09,34.09,Digital Wallet,5,2,2025,2025-05,Sunday,2024-08-30,268
TXN078940,CUST00485,2025-05-25,18:37,26-35,Boulder,CO,25221,Standard,Vapes,Disposable Vape,2,31.27,62.54,Digital Wallet,5,2,2025,2025-05,Sunday,2024-07-13,316
TXN078941,CUST00485,2025-05-25,15:59,26-35,Boulder,CO,36350,Standard,Accessories,Grinder,1,24.29,24.29,Cash,5,2,2025,2025-05,Sunday,2024-07-13,316
TXN078942,CUST00485,2025-05-25,12:32,26-35,Boulder,CO,97988,Standard,Edibles,Gummy Bears 100mg,1,25.36,25.36,Credit Card,5,2,2025,2025-05,Sunday,2024-07-13,316
TXN078943,CUST00485,2025-05-25,09:38,26-35,Boulder,CO,76556,Standard,Edibles,Chocolate Bar 100mg,3,21.53,64.59,Digital Wallet,5,2,2025,2025-05,Sunday,2024-07-13,316
TXN008730,CUST01098,2025-05-26,12:40,56+,San Diego,CA,46673,Silver,Vapes,Live Resin Cart 0.5g,1,42.98,42.98,Cash,5,2,2025,2025-05,Monday,2024-07-22,308
TXN008731,CUST01098,2025-05-26,15:10,56+,San Diego,CA,17626,Silver,Concentrates,Live Resin 1g,2,49.7,99.4,Cash,5,2,2025,2025-05,Monday,2024-07-22,308
TXN008732,CUST01098,2025-05-26,19:08,56+,San Diego,CA,88159,Silver,Accessories,Lighter,2,3.07,6.14,Digital Wallet,5,2,2025,2025-05,Monday,2024-07-22,308
TXN011140,CUST01047,2025-05-26,20:03,56+,Tucson,AZ,22516,Gold,Accessories,Glass Pipe,2,29.8,59.6,Debit Card,5,2,2025,2025-05,Monday,2024-09-26,242
TXN021930,CUST01102,2025-05-26,19:35,26-35,Phoenix,AZ,33487,Silver,Topicals,CBD Lotion 100mg,1,41.12,41.12,Credit Card,5,2,2025,2025-05,Monday,2024-10-11,227
TXN021931,CUST01102,2025-05-26,20:58,26-35,Phoenix,AZ,80115,Silver,Topicals,THC Balm 200mg,1,34.38,34.38,Debit Card,5,2,2025,2025-05,Monday,2024-10-11,227
TXN021932,CUST01102,2025-05-26,14:32,26-35,Phoenix,AZ,73743,Silver,Concentrates,Distillate 1g,1,57.61,57.61,Debit Card,5,2,2025,2025-05,Monday,2024-10-11,227
TXN024250,CUST00012,2025-05-26,09:58,26-35,Portland,OR,78964,Standard,Flower,Gelato,1,43.94,43.94,Cash,5,2,2025,2025-05,Monday,2024-09-15,253
TXN024251,CUST00012,2025-05-26,11:36,26-35,Portland,OR,93258,Standard,Flower,Girl Scout Cookies,1,43.27,43.27,Debit Card,5,2,2025,2025-05,Monday,2024-09-15,253
TXN024252,CUST00012,2025-05-26,14:35,26-35,Portland,OR,48720,Standard,Flower,Wedding Cake,1,43.19,43.19,Digital Wallet,5,2,2025,2025-05,Monday,2024-09-15,253
TXN031270,CUST00136,2025-05-26,17:03,36-45,Denver,CO,68994,Standard,Flower,Pineapple Express,1,35.84,35.84,Credit Card,5,2,2025,2025-05,Monday,2024-10-21,217
TXN031271,CUST00136,2025-05-26,18:53,36-45,Denver,CO,66200,Standard,Concentrates,Rosin 1g,1,61.51,61.51,Debit Card,5,2,2025,2025-05,Monday,2024-10-21,217
TXN031272,CUST00136,2025-05-26,19:16,36-45,Denver,CO,23937,Standard,Vapes,Hybrid Cart 0.5g,1,35.47,35.47,Credit Card,5,2,2025,2025-05,Monday,2024-10-21,217
TXN038970,CUST00060,2025-05-26,10:31,26-35,San Diego,CA,87109,Silver,Flower,Granddaddy Purple,1,39.54,39.54,Cash,5,2,2025,2025-05,Monday,2024-08-11,288
TXN038971,CUST00060,2025-05-26,12:00,26-35,San Diego,CA,73367,Silver,Edibles,Hard Candy 100mg,1,19.44,19.44,Cash,5,2,2025,2025-05,Monday,2024-08-11,288
TXN050360,CUST01106,2025-05-26,18:06,56+,Tucson,AZ,82348,Platinum,Accessories,Grinder,1,25.77,25.77,Debit Card,5,2,2025,2025-05,Monday,2025-05-26,0
TXN050361,CUST01106,2025-05-26,16:36,56+,Tucson,AZ,51160,Platinum,Concentrates,Shatter 1g,1,46.77,46.77,Cash,5,2,2025,2025-05,Monday,2025-05-26,0
TXN052270,CUST00893,2025-05-26,15:30,36-45,Los Angeles,CA,69954,Gold,Concentrates,Shatter 1g,1,43.02,43.02,Credit Card,5,2,2025,2025-05,Monday,2024-09-12,256
TXN055090,CUST00965,2025-05-26,19:52,18-25,Seattle,WA,26734,Silver,Accessories,Storage Container,1,14.9,14.9,Digital Wallet,5,2,2025,2025-05,Monday,2024-08-09,290
TXN056070,CUST00349,2025-05-26,12:57,36-45,Tucson,AZ,33931,Silver,Concentrates,Live Resin 1g,1,48.57,48.57,Cash,5,2,2025,2025-05,Monday,2024-09-18,250
TXN059890,CUST00882,2025-05-26,14:32,36-45,San Francisco,CA,59391,Gold,Vapes,Disposable Vape,1,30.9,30.9,Debit Card,5,2,2025,2025-05,Monday,2024-07-17,313
TXN059891,CUST00882,2025-05-26,19:59,36-45,San Francisco,CA,60435,Gold,Vapes,Live Resin Cart 0.5g,1,42.9,42.9,Digital Wallet,5,2,2025,2025-05,Monday,2024-07-17,313
TXN059892,CUST00882,2025-05-26,12:51,36-45,San Francisco,CA,29664,Gold,Accessories,Rolling Papers,1,5.21,5.21,Credit Card,5,2,2025,2025-05,Monday,2024-07-17,313
TXN059893,CUST00882,2025-05-26,18:02,36-45,San Francisco,CA,75701,Gold,Flower,Pineapple Express,1,34.37,34.37,Cash,5,2,2025,2025-05,Monday,2024-07-17,313
TXN069540,CUST00545,2025-05-26,17:05,56+,Phoenix,AZ,10393,Platinum,Concentrates,Shatter 1g,2,45.91,91.82,Cash,5,2,2025,2025-05,Monday,2025-05-01,25
TXN070930,CUST00509,2025-05-26,09:18,18-25,San Francisco,CA,88332,Platinum,Topicals,Massage Oil 200mg,1,44.89,44.89,Debit Card,5,2,2025,2025-05,Monday,2024-07-16,314
TXN070931,CUST00509,2025-05-26,17:56,18-25,San Francisco,CA,89584,Platinum,Accessories,Glass Pipe,1,29.37,29.37,Credit Card,5,2,2025,2025-05,Monday,2024-07-16,314
TXN076550,CUST00346,2025-05-26,14:21,36-45,Seattle,WA,67792,Gold,Flower,Pineapple Express,1,34.25,34.25,Credit Card,5,2,2025,2025-05,Monday,2024-09-02,266
TXN076551,CUST00346,2025-05-26,09:19,36-45,Seattle,WA,25646,Gold,Topicals,Massage Oil 200mg,1,44.67,44.67,Digital Wallet,5,2,2025,2025-05,Monday,2024-09-02,266
TXN076552,CUST00346,2025-05-26,09:06,36-45,Seattle,WA,41335,Gold,Edibles,Chocolate Bar 100mg,2,21.67,43.34,Cash,5,2,2025,2025-05,Monday,2024-09-02,266
TXN002570,CUST00111,2025-05-27,10:15,56+,Phoenix,AZ,92956,Standard,Accessories,Glass Pipe,1,31.16,31.16,Debit Card,5,2,2025,2025-05,Tuesday,2024-07-04,327
TXN006370,CUST00971,2025-05-27,16:21,18-25,Tucson,AZ,17607,Gold,Accessories,Glass Pipe,2,28.52,57.04,Digital Wallet,5,2,2025,2025-05,Tuesday,2024-10-10,229
TXN006371,CUST00971,2025-05-27,16:34,18-25,Tucson,AZ,34400,Gold,Accessories,Rolling Papers,1,4.93,4.93,Debit Card,5,2,2025,2025-05,Tuesday,2024-10-10,229
TXN006570,CUST00840,2025-05-27,16:32,26-35,Los Angeles,CA,94066,Platinum,Accessories,Storage Container,1,14.61,14.61,Debit Card,5,2,2025,2025-05,Tuesday,2024-07-04,327
TXN011810,CUST00620,2025-05-27,20:48,26-35,Tucson,AZ,20190,Silver,Accessories,Lighter,1,3.04,3.04,Digital Wallet,5,2,2025,2025-05,Tuesday,2024-08-26,274
TXN011811,CUST00620,2025-05-27,15:13,26-35,Tucson,AZ,34486,Silver,Topicals,Massage Oil 200mg,1,44.74,44.74,Digital Wallet,5,2,2025,2025-05,Tuesday,2024-08-26,274
TXN011812,CUST00620,2025-05-27,16:12,26-35,Tucson,AZ,86050,Silver,Flower,OG Kush,1,38.65,38.65,Credit Card,5,2,2025,2025-05,Tuesday,2024-08-26,274
TXN012610,CUST00407,2025-05-27,20:02,56+,Seattle,WA,86386,Platinum,Accessories,Lighter,2,3.08,6.16,Credit Card,5,2,2025,2025-05,Tuesday,2024-09-25,244
TXN021010,CUST00309,2025-05-27,16:04,18-25,San Francisco,CA,92516,Gold,Topicals,Massage Oil 200mg,1,43.91,43.91,Digital Wallet,5,2,2025,2025-05,Tuesday,2024-09-01,268
TXN021011,CUST00309,2025-05-27,10:42,18-25,San Francisco,CA,85552,Gold,Accessories,Grinder,2,23.82,47.64,Digital Wallet,5,2,2025,2025-05,Tuesday,2024-09-01,268
TXN022370,CUST00522,2025-05-27,09:57,18-25,Seattle,WA,68822,Standard,Vapes,Hybrid Cart 0.5g,1,33.64,33.64,Credit Card,5,2,2025,2025-05,Tuesday,2024-07-29,302
TXN022371,CUST00522,2025-05-27,14:29,18-25,Seattle,WA,67252,Standard,Vapes,Disposable Vape,1,30.02,30.02,Cash,5,2,2025,2025-05,Tuesday,2024-07-29,302
TXN029040,CUST00052,2025-05-27,14:39,46-55,Boulder,CO,68081,Standard,Accessories,Storage Container,1,14.54,14.54,Digital Wallet,5,2,2025,2025-05,Tuesday,2024-08-18,282
TXN030320,CUST00083,2025-05-27,13:34,46-55,Boulder,CO,58922,Platinum,Flower,Pineapple Express,1,36.19,36.19,Debit Card,5,2,2025,2025-05,Tuesday,2024-07-28,303
TXN032180,CUST00140,2025-05-27,18:22,18-25,Denver,CO,43128,Platinum,Concentrates,Wax 1g,1,48.69,48.69,Credit Card,5,2,2025,2025-05,Tuesday,2025-03-26,62
TXN032181,CUST00140,2025-05-27,09:11,18-25,Denver,CO,58890,Platinum,Concentrates,Shatter 1g,1,43.67,43.67,Cash,5,2,2025,2025-05,Tuesday,2025-03-26,62
TXN034670,CUST00952,2025-05-27,20:41,18-25,Boulder,CO,13584,Silver,Topicals,CBD Lotion 100mg,2,38.14,76.28,Debit Card,5,2,2025,2025-05,Tuesday,2024-10-07,232
TXN034840,CUST00706,2025-05-27,17:29,26-35,San Francisco,CA,53450,Silver,Concentrates,Live Resin 1g,2,48.07,96.14,Debit Card,5,2,2025,2025-05,Tuesday,2024-07-03,328
TXN034841,CUST00706,2025-05-27,18:03,26-35,San Francisco,CA,87204,Silver,Flower,Sour Diesel,1,39.15,39.15,Debit Card,5,2,2025,2025-05,Tuesday,2024-07-03,328
TXN040170,CUST00939,2025-05-27,16:13,26-35,Seattle,WA,69719,Standard,Topicals,THC Balm 200mg,1,36.47,36.47,Digital Wallet,5,2,2025,2025-05,Tuesday,2024-08-07,293
TXN046040,CUST00446,2025-05-27,14:23,36-45,Los Angeles,CA,82520,Gold,Accessories,Rolling Papers,1,5.25,5.25,Debit Card,5,2,2025,2025-05,Tuesday,2024-08-25,275
TXN046041,CUST00446,2025-05-27,18:31,36-45,Los Angeles,CA,72531,Gold,Flower,OG Kush,3,39.98,119.94,Digital Wallet,5,2,2025,2025-05,Tuesday,2024-08-25,275
TXN046042,CUST00446,2025-05-27,12:27,36-45,Los Angeles,CA,13626,Gold,Accessories,Grinder,1,25.08,25.08,Digital Wallet,5,2,2025,2025-05,Tuesday,2024-08-25,275
TXN059240,CUST00275,2025-05-27,13:50,56+,Denver,CO,14364,Standard,Concentrates,Distillate 1g,1,54.26,54.26,Debit Card,5,2,2025,2025-05,Tuesday,2024-10-13,226
TXN059241,CUST00275,2025-05-27,11:43,56+,Denver,CO,83578,Standard,Concentrates,Wax 1g,1,46.06,46.06,Credit Card,5,2,2025,2025-05,Tuesday,2024-10-13,226
TXN062280,CUST00639,2025-05-27,13:20,36-45,Las Vegas,NV,64132,Gold,Topicals,THC Balm 200mg,1,34.12,34.12,Cash,5,2,2025,2025-05,Tuesday,2024-07-31,300
TXN002840,CUST00764,2025-05-28,15:35,18-25,San Francisco,CA,59886,Standard,Accessories,Glass Pipe,1,30.62,30.62,Debit Card,5,2,2025,2025-05,Wednesday,2024-08-04,297
TXN002841,CUST00764,2025-05-28,11:55,18-25,San Francisco,CA,28953,Standard,Flower,Sour Diesel,2,38.25,76.5,Debit Card,5,2,2025,2025-05,Wednesday,2024-08-04,297
TXN002920,CUST00234,2025-05-28,19:30,36-45,Portland,OR,72193,Platinum,Topicals,CBD Lotion 100mg,2,38.78,77.56,Cash,5,2,2025,2025-05,Wednesday,2024-07-26,306
TXN002921,CUST00234,2025-05-28,16:50,36-45,Portland,OR,64257,Platinum,Flower,Sour Diesel,1,38.48,38.48,Cash,5,2,2025,2025-05,Wednesday,2024-07-26,306
TXN006810,CUST00754,2025-05-28,18:51,56+,San Diego,CA,37502,Standard,Edibles,Chocolate Bar 100mg,1,22.58,22.58,Credit Card,5,2,2025,2025-05,Wednesday,2024-07-24,308
TXN015120,CUST00718,2025-05-28,20:45,56+,San Diego,CA,95994,Platinum,Accessories,Rolling Papers,1,4.76,4.76,Debit Card,5,2,2025,2025-05,Wednesday,2024-07-14,318
TXN019290,CUST00656,2025-05-28,17:15,36-45,Denver,CO,81362,Gold,Topicals,THC Balm 200mg,1,34.07,34.07,Credit Card,5,2,2025,2025-05,Wednesday,2024-10-24,216
TXN031490,CUST01192,2025-05-28,09:46,18-25,San Diego,CA,96978,Silver,Topicals,Massage Oil 200mg,1,47.13,47.13,Debit Card,5,2,2025,2025-05,Wednesday,2024-10-13,227
TXN031491,CUST01192,2025-05-28,09:25,46-55,San Diego,CA,23259,Silver,Accessories,Grinder,1,24.0,24.0,Debit Card,5,2,2025,2025-05,Wednesday,2024-10-13,227
TXN032350,CUST00452,2025-05-28,10:24,26-35,Las Vegas,NV,97505,Silver,Flower,Blue Dream,1,33.27,33.27,Digital Wallet,5,2,2025,2025-05,Wednesday,2024-10-25,215
TXN038560,CUST00979,2025-05-28,13:38,46-55,Los Angeles,CA,32311,Silver,Edibles,Brownies 100mg,3,20.51,61.53,Digital Wallet,5,2,2025,2025-05,Wednesday,2024-08-20,281
TXN038561,CUST00979,2025-05-28,10:51,46-55,Los Angeles,CA,19659,Silver,Topicals,CBD Lotion 100mg,1,41.84,41.84,Digital Wallet,5,2,2025,2025-05,Wednesday,2024-08-20,281
TXN039500,CUST01142,2025-05-28,11:51,36-45,San Diego,CA,82859,Silver,Flower,Blue Dream,2,33.6,67.2,Digital Wallet,5,2,2025,2025-05,Wednesday,2024-07-14,318
TXN040780,CUST00132,2025-05-28,10:41,18-25,Boulder,CO,53776,Standard,Topicals,Bath Bomb 100mg,1,24.14,24.14,Debit Card,5,2,2025,2025-05,Wednesday,2024-11-20,189
TXN040781,CUST00132,2025-05-28,12:00,18-25,Boulder,CO,76147,Standard,Concentrates,Rosin 1g,1,60.86,60.86,Digital Wallet,5,2,2025,2025-05,Wednesday,2024-11-20,189
TXN041060,CUST00970,2025-05-28,19:58,18-25,Denver,CO,91073,Standard,Accessories,Rolling Papers,3,4.86,14.580000000000002,Cash,5,2,2025,2025-05,Wednesday,2024-08-11,290
TXN041061,CUST00970,2025-05-28,11:55,18-25,Denver,CO,24881,Standard,Topicals,Massage Oil 200mg,1,44.9,44.9,Digital Wallet,5,2,2025,2025-05,Wednesday,2024-08-11,290
TXN044580,CUST01022,2025-05-28,20:05,56+,Las Vegas,NV,25805,Silver,Edibles,Chocolate Bar 100mg,1,22.28,22.28,Debit Card,5,2,2025,2025-05,Wednesday,2024-10-05,235
TXN044581,CUST01022,2025-05-28,18:50,56+,Las Vegas,NV,67574,Silver,Topicals,CBD Lotion 100mg,1,38.84,38.84,Digital Wallet,5,2,2025,2025-05,Wednesday,2024-10-05,235
TXN044582,CUST01022,2025-05-28,13:52,56+,Las Vegas,NV,87838,Silver,Vapes,Disposable Vape,1,31.03,31.03,Digital Wallet,5,2,2025,2025-05,Wednesday,2024-10-05,235
TXN052910,CUST00964,2025-05-28,20:24,18-25,San Diego,CA,62406,Platinum,Topicals,Bath Bomb 100mg,3,23.76,71.28,Debit Card,5,2,2025,2025-05,Wednesday,2024-11-28,181
TXN052911,CUST00964,2025-05-28,17:32,18-25,San Diego,CA,52929,Platinum,Accessories,Lighter,1,2.94,2.94,Debit Card,5,2,2025,2025-05,Wednesday,2024-11-28,181
TXN052912,CUST00964,2025-05-28,13:13,18-25,San Diego,CA,30153,Standard,Edibles,Mints 50mg,1,14.55,14.55,Debit Card,5,2,2025,2025-05,Wednesday,2024-11-28,181
TXN067170,CUST00060,2025-05-28,19:34,36-45,San Diego,CA,28759,Standard,Vapes,Live Resin Cart 0.5g,1,44.1,44.1,Credit Card,5,2,2025,2025-05,Wednesday,2024-08-11,290
TXN067171,CUST00060,2025-05-28,14:16,36-45,San Diego,CA,89287,Standard,Vapes,Disposable Vape,1,30.82,30.82,Credit Card,5,2,2025,2025-05,Wednesday,2024-08-11,290
TXN067172,CUST00060,2025-05-28,11:20,36-45,San Diego,CA,15428,Standard,Accessories,Grinder,1,23.77,23.77,Digital Wallet,5,2,2025,2025-05,Wednesday,2024-08-11,290
TXN067173,CUST00060,2025-05-28,09:03,36-45,San Diego,CA,92238,Standard,Topicals,THC Balm 200mg,1,36.02,36.02,Credit Card,5,2,2025,2025-05,Wednesday,2024-08-11,290
TXN069070,CUST00983,2025-05-28,13:29,18-25,Boulder,CO,86886,Gold,Concentrates,Shatter 1g,1,46.9,46.9,Debit Card,5,2,2025,2025-05,Wednesday,2025-05-28,0
TXN003220,CUST00294,2025-05-29,13:09,56+,Tucson,AZ,64415,Silver,Edibles,Gummy Bears 100mg,1,24.59,24.59,Credit Card,5,2,2025,2025-05,Thursday,2024-07-27,306
TXN006480,CUST01123,2025-05-29,11:46,18-25,Tucson,AZ,28958,Gold,Topicals,Massage Oil 200mg,1,43.13,43.13,Credit Card,5,2,2025,2025-05,Thursday,2024-08-26,276
TXN006481,CUST01123,2025-05-29,20:39,18-25,Tucson,AZ,41994,Gold,Accessories,Lighter,1,2.93,2.93,Digital Wallet,5,2,2025,2025-05,Thursday,2024-08-26,276
TXN006520,CUST00191,2025-05-29,14:21,56+,Boulder,CO,13584,Platinum,Accessories,Storage Container,1,14.83,14.83,Credit Card,5,2,2025,2025-05,Thursday,2024-09-20,251
TXN006521,CUST00191,2025-05-29,12:34,56+,Boulder,CO,32283,Platinum,Concentrates,Distillate 1g,1,56.95,56.95,Digital Wallet,5,2,2025,2025-05,Thursday,2024-09-20,251
TXN007390,CUST00826,2025-05-29,14:24,46-55,Las Vegas,NV,92862,Platinum,Accessories,Lighter,1,2.86,2.86,Debit Card,5,2,2025,2025-05,Thursday,2024-07-09,324
TXN012400,CUST00666,2025-05-29,11:12,36-45,Tucson,AZ,61769,Platinum,Accessories,Storage Container,1,14.26,14.26,Digital Wallet,5,2,2025,2025-05,Thursday,2024-09-23,248
TXN025790,CUST00419,2025-05-29,19:24,56+,Las Vegas,NV,20144,Silver,Topicals,Massage Oil 200mg,1,43.29,43.29,Cash,5,2,2025,2025-05,Thursday,2024-07-11,322
TXN030280,CUST00576,2025-05-29,14:45,36-45,Phoenix,AZ,62631,Standard,Concentrates,Rosin 1g,1,57.76,57.76,Debit Card,5,2,2025,2025-05,Thursday,2024-08-18,284
TXN030281,CUST00576,2025-05-29,10:05,36-45,Phoenix,AZ,96923,Standard,Flower,Sour Diesel,1,38.35,38.35,Cash,5,2,2025,2025-05,Thursday,2024-08-18,284
TXN030282,CUST00576,2025-05-29,12:26,36-45,Phoenix,AZ,91480,Standard,Vapes,Hybrid Cart 0.5g,2,36.72,73.44,Digital Wallet,5,2,2025,2025-05,Thursday,2024-08-18,284
TXN030283,CUST00576,2025-05-29,15:02,36-45,Phoenix,AZ,72203,Standard,Edibles,Mints 50mg,1,14.78,14.78,Cash,5,2,2025,2025-05,Thursday,2024-08-18,284
TXN031330,CUST01171,2025-05-29,10:13,46-55,San Diego,CA,66509,Platinum,Topicals,THC Balm 200mg,2,35.82,71.64,Credit Card,5,2,2025,2025-05,Thursday,2024-07-22,311
TXN031331,CUST01171,2025-05-29,11:07,46-55,San Diego,CA,94264,Standard,Flower,OG Kush,1,39.76,39.76,Debit Card,5,2,2025,2025-05,Thursday,2024-07-22,311
TXN031332,CUST01171,2025-05-29,13:16,46-55,San Diego,CA,73771,Platinum,Vapes,Live Resin Cart 0.5g,3,45.4,136.2,Credit Card,5,2,2025,2025-05,Thursday,2024-07-22,311
TXN031620,CUST01102,2025-05-29,14:16,56+,Las Vegas,NV,80875,Platinum,Concentrates,Wax 1g,3,45.81,137.43,Cash,5,2,2025,2025-05,Thursday,2024-10-11,230
TXN049940,CUST00704,2025-05-29,17:34,26-35,Denver,CO,46702,Standard,Accessories,Lighter,1,2.98,2.98,Debit Card,5,2,2025,2025-05,Thursday,2025-05-29,0
TXN049941,CUST00704,2025-05-29,12:20,26-35,Denver,CO,83237,Standard,Topicals,Bath Bomb 100mg,2,24.23,48.46,Cash,5,2,2025,2025-05,Thursday,2025-05-29,0
TXN058390,CUST01122,2025-05-29,20:15,46-55,San Diego,CA,64241,Standard,Vapes,Hybrid Cart 0.5g,1,34.89,34.89,Debit Card,5,2,2025,2025-05,Thursday,2024-10-20,221
TXN058391,CUST01122,2025-05-29,18:19,46-55,San Diego,CA,90911,Standard,Vapes,Live Resin Cart 0.5g,2,44.39,88.78,Credit Card,5,2,2025,2025-05,Thursday,2024-10-20,221
TXN061890,CUST00356,2025-05-29,10:01,26-35,Las Vegas,NV,88973,Gold,Accessories,Glass Pipe,1,29.84,29.84,Cash,5,2,2025,2025-05,Thursday,2024-07-07,326
TXN061891,CUST00356,2025-05-29,10:14,26-35,Las Vegas,NV,11457,Gold,Vapes,Live Resin Cart 0.5g,2,46.61,93.22,Digital Wallet,5,2,2025,2025-05,Thursday,2024-07-07,326
TXN061892,CUST00356,2025-05-29,20:36,26-35,Las Vegas,NV,82853,Gold,Accessories,Lighter,1,2.97,2.97,Digital Wallet,5,2,2025,2025-05,Thursday,2024-07-07,326
TXN064090,CUST00320,2025-05-29,20:32,56+,Seattle,WA,94355,Silver,Flower,Pineapple Express,2,34.79,69.58,Credit Card,5,2,2025,2025-05,Thursday,2024-08-06,296
TXN066490,CUST00633,2025-05-29,15:06,26-35,Los Angeles,CA,91947,Platinum,Vapes,Sativa Cart 0.5g,1,35.5,35.5,Digital Wallet,5,2,2025,2025-05,Thursday,2024-08-03,299
TXN066491,CUST00633,2025-05-29,13:22,26-35,Los Angeles,CA,67168,Platinum,Concentrates,Rosin 1g,1,62.39,62.39,Cash,5,2,2025,2025-05,Thursday,2024-08-03,299
TXN067090,CUST00438,2025-05-29,19:26,26-35,Phoenix,AZ,48946,Gold,Topicals,THC Balm 200mg,1,35.46,35.46,Cash,5,2,2025,2025-05,Thursday,2024-07-02,331
TXN067091,CUST00438,2025-05-29,20:08,26-35,Phoenix,AZ,68226,Gold,Flower,Blue Dream,2,33.89,67.78,Digital Wallet,5,2,2025,2025-05,Thursday,2024-07-02,331
TXN001320,CUST01079,2025-05-30,20:13,18-25,Portland,OR,67469,Silver,Topicals,THC Balm 200mg,1,35.18,35.18,Digital Wallet,5,2,2025,2025-05,Friday,2024-08-20,283
TXN001321,CUST01079,2025-05-30,19:31,18-25,Portland,OR,28242,Silver,Concentrates,Live Resin 1g,2,51.48,102.96,Digital Wallet,5,2,2025,2025-05,Friday,2024-08-20,283
